year month day tmax_cpc tmax_era5land tmax_brdwgd tmean_era5land tmin_cpc tmin_era5land tmin_brdwgd
2014 8 14 16.23 12.32 14.23 5.60 0.01 0.22 -2.45
2014 8 15 17.23 12.55 13.26 7.40 3.53 1.58 0.44
2014 8 16 16.55 12.48 14.21 10.98 9.01 9.44 8.28
2014 8 17 20.50 17.99 18.46 13.34 11.71 10.48 9.94
2014 8 18 19.98 18.35 19.34 13.64 11.24 10.23 9.98
2014 8 19 22.77 21.63 22.10 14.90 10.66 10.20 9.62
2014 8 20 20.88 20.82 20.37 14.32 9.70 8.58 9.14
2014 8 21 22.77 22.11 22.43 13.82 10.07 6.31 8.91
2014 8 22 23.82 23.09 23.80 15.70 10.77 8.99 8.71
2014 8 23 23.13 21.90 23.37 16.49 12.39 12.25 11.33
2014 8 24 25.31 23.69 25.76 17.29 14.31 11.91 13.08
2014 8 25 26.15 23.13 23.64 16.98 15.47 13.23 10.28
2014 8 26 17.11 13.74 14.46 9.90 7.17 5.73 2.43
2014 8 27 15.17 14.85 13.18 7.96 4.71 2.84 -0.47
2014 8 28 15.73 13.47 14.54 7.96 2.54 3.29 0.69
2014 8 29 18.85 15.47 16.34 9.66 4.24 5.55 2.93
2014 8 30 21.40 20.76 19.81 12.71 7.20 6.40 5.69
2014 8 31 18.77 16.86 15.46 13.47 12.14 11.06 10.33
2014 9 1 21.52 21.47 19.92 15.45 11.60 10.28 9.95
2014 9 2 16.98 14.98 15.67 13.05 10.82 11.78 10.59
2014 9 3 18.65 16.77 16.26 13.06 11.75 10.01 9.09
2014 9 4 17.60 13.93 14.91 10.86 9.63 9.22 6.72
2014 9 5 17.81 11.41 13.23 10.18 10.51 9.21 8.29
2014 9 6 20.89 16.33 18.84 12.26 11.66 9.24 9.50
2014 9 7 21.27 21.47 18.60 15.45 12.15 10.94 10.57
2014 9 8 23.08 22.35 23.04 16.40 12.28 11.38 10.52
2014 9 9 24.60 22.56 24.69 16.96 13.70 11.99 12.73
2014 9 10 26.98 24.39 26.37 18.77 15.57 14.17 14.15
2014 9 11 19.79 17.00 18.14 13.98 12.36 11.88 10.42
2014 9 12 19.38 19.52 17.76 14.52 11.50 11.67 11.46
2014 9 13 26.23 24.69 23.89 17.93 13.15 12.77 11.92
2014 9 14 24.61 23.26 25.02 17.08 12.55 11.21 12.31
2014 9 15 22.68 20.58 19.25 15.97 15.36 11.59 11.06
2014 9 16 19.02 19.12 17.24 13.30 9.91 9.53 7.09
2014 9 17 20.95 17.52 18.47 12.50 9.08 8.35 7.92
2014 9 18 16.80 14.77 14.31 12.03 11.93 10.06 9.67
2014 9 19 19.28 16.96 16.52 13.56 13.50 11.74 11.08
2014 9 20 22.14 20.27 19.43 15.19 13.94 11.47 11.66
2014 9 21 18.66 16.92 15.86 11.69 10.56 7.77 7.47
2014 9 22 20.21 15.71 17.74 10.50 7.58 5.19 3.13
2014 9 23 22.48 18.71 20.51 12.88 10.01 8.69 6.47
2014 9 24 18.93 16.38 16.70 13.86 13.23 12.10 10.77
2014 9 25 22.06 19.05 19.77 14.88 12.62 11.29 10.76
2014 9 26 23.47 22.55 21.21 16.43 14.59 11.82 11.98
2014 9 27 16.82 12.79 14.44 11.38 11.76 10.33 9.11
2014 9 28 17.79 15.41 15.70 12.78 11.94 10.56 10.35
2014 9 29 19.61 20.89 17.05 16.13 14.68 13.24 13.17
2014 9 30 18.30 16.79 17.12 14.88 14.04 13.20 12.65
2014 10 1 21.11 21.11 18.85 16.13 14.40 11.86 10.91
2014 10 2 19.61 17.31 17.06 11.87 8.07 7.38 5.80
2014 10 3 18.73 14.79 16.64 10.12 9.58 6.24 5.48
2014 10 4 19.32 13.42 15.62 9.91 11.00 6.80 6.69
2014 10 5 19.85 14.93 15.66 11.08 11.87 8.37 8.09
2014 10 6 19.85 15.77 17.79 11.78 11.08 8.89 8.22
2014 10 7 22.76 20.43 20.86 14.16 12.49 9.45 9.33
2014 10 8 24.94 21.56 23.11 16.27 13.29 11.30 10.83
2014 10 9 24.68 23.36 24.73 17.61 14.42 12.89 12.50
2014 10 10 28.20 26.64 27.57 19.66 15.38 13.12 14.67
2014 10 11 24.88 23.56 23.96 18.27 15.48 14.51 14.60
2014 10 12 27.05 26.89 26.11 19.62 15.80 15.70 15.50
2014 10 13 22.90 23.73 21.04 18.76 17.29 14.79 13.73
2014 10 14 22.34 22.66 21.37 18.01 14.91 14.60 13.36
2014 10 15 23.84 21.63 23.57 16.90 15.35 14.04 12.66
2014 10 16 23.29 22.71 21.92 17.68 15.98 14.65 13.04
2014 10 17 22.09 20.63 17.86 17.11 15.78 15.07 12.88
2014 10 18 22.44 26.69 21.51 19.97 14.88 14.71 12.33
2014 10 19 21.27 22.15 18.77 18.41 15.54 15.39 13.00
2014 10 20 21.16 20.09 19.50 15.77 12.84 11.30 9.58
2014 10 21 20.97 17.28 19.36 13.15 9.85 9.67 6.32
2014 10 22 22.66 19.42 20.48 14.27 11.83 10.74 9.22
2014 10 23 24.78 22.04 23.18 15.54 11.22 9.86 7.01
2014 10 24 25.25 24.34 24.04 17.70 14.03 12.90 11.33
2014 10 25 25.50 22.78 23.00 18.13 16.01 14.95 13.09
2014 10 26 25.22 20.93 22.94 17.29 15.47 15.31 14.01
2014 10 27 26.21 23.46 25.22 17.90 15.30 14.10 12.46
2014 10 28 27.09 26.23 27.14 19.25 15.72 13.80 12.80
2014 10 29 27.36 25.72 27.59 19.26 16.00 13.74 14.41
2014 10 30 25.51 26.93 26.96 20.39 16.26 15.09 15.09
2014 10 31 25.63 24.88 24.02 19.44 15.86 16.64 15.40
2014 11 1 25.30 24.47 23.58 19.50 16.31 16.54 15.80
2014 11 2 22.35 21.27 19.67 17.83 17.31 16.16 15.58
2014 11 3 26.12 23.18 24.31 19.25 16.66 16.35 15.79
2014 11 4 23.42 23.26 19.54 18.57 16.65 14.99 14.51
2014 11 5 21.50 16.59 18.87 13.70 13.07 11.33 10.34
2014 11 6 22.50 20.46 20.15 15.99 13.50 11.30 11.05
2014 11 7 22.74 19.50 17.73 16.56 15.03 14.63 12.96
2014 11 8 25.07 22.64 23.75 17.38 13.95 13.23 12.04
2014 11 9 25.37 22.17 23.48 16.60 12.31 11.44 10.09
2014 11 10 26.90 22.36 24.24 17.10 13.60 13.07 10.55
2014 11 11 25.16 23.41 22.99 17.66 13.99 13.06 11.52
2014 11 12 23.04 19.41 20.80 16.00 16.32 13.80 12.47
2014 11 13 22.75 18.80 19.67 15.22 14.60 11.47 11.62
2014 11 14 21.62 18.15 18.83 13.32 11.76 9.18 8.00
2014 11 15 22.80 20.24 20.98 14.76 10.04 10.50 7.43
2014 11 16 25.00 22.16 22.57 15.72 10.99 10.44 8.83
2014 11 17 25.50 22.33 23.53 15.81 11.34 10.33 8.64
2014 11 18 25.06 21.39 22.76 14.99 11.10 8.72 7.92
2014 11 19 25.24 22.24 22.34 16.40 14.49 11.18 10.70
2014 11 20 24.56 19.83 22.41 16.67 16.16 14.27 14.40
2014 11 21 25.89 22.13 24.33 17.90 16.80 14.88 14.14
2014 11 22 26.29 23.34 23.39 19.13 16.30 15.51 15.85
2014 11 23 24.59 22.41 22.93 16.77 14.07 12.17 10.22
2014 11 24 26.11 22.83 23.91 17.60 14.91 13.46 12.23
2014 11 25 22.97 20.83 18.91 17.70 17.69 15.70 14.12
2014 11 26 24.29 23.07 24.25 18.37 15.68 14.22 13.67
2014 11 27 25.73 24.21 23.69 17.44 15.52 11.02 12.70
2014 11 28 25.78 21.39 23.57 17.48 15.48 14.68 13.05
2014 11 29 26.12 22.46 23.50 17.65 15.29 14.45 13.03
2014 11 30 26.01 21.13 23.11 17.50 16.58 14.14 13.86
2014 12 1 26.94 24.54 25.62 19.47 17.22 15.79 14.17
2014 12 2 29.03 25.27 27.96 20.64 18.41 16.82 14.90
2014 12 3 26.50 23.12 22.43 19.28 18.73 15.76 15.24
2014 12 4 24.84 22.39 22.62 16.76 13.11 12.37 9.05
2014 12 5 25.21 21.50 23.38 15.81 12.45 10.94 8.10
2014 12 6 26.61 23.07 24.52 16.18 11.68 9.14 8.35
2014 12 7 29.05 27.00 27.53 19.45 15.63 12.79 12.88
2014 12 8 30.62 27.76 29.85 21.76 18.56 16.38 15.67
2014 12 9 29.20 26.91 26.72 20.68 17.94 15.67 16.41
2014 12 10 26.79 23.87 24.16 19.37 18.66 16.69 16.98
2014 12 11 26.13 22.56 22.15 18.86 18.61 16.30 17.73
2014 12 12 26.14 22.10 23.09 18.94 17.03 17.22 17.27
2014 12 13 26.42 23.50 24.48 19.35 17.22 15.42 14.97
2014 12 14 24.50 21.61 18.85 16.75 13.86 13.38 10.95
2014 12 15 25.18 19.40 19.31 15.78 13.15 12.87 11.46
2014 12 16 25.05 20.93 21.96 16.73 14.39 13.24 11.04
2014 12 17 25.37 24.16 22.83 18.53 15.46 13.94 13.20
2014 12 18 25.85 22.44 21.69 18.26 18.14 15.58 14.69
2014 12 19 24.27 20.58 19.88 17.25 15.09 14.79 12.60
2014 12 20 29.02 26.22 25.37 19.80 16.70 16.09 15.55
2014 12 21 26.64 25.93 22.39 20.68 17.62 17.93 15.30
2014 12 22 22.93 19.63 19.37 17.24 16.37 13.49 13.42
2014 12 23 20.26 16.20 14.66 13.29 13.64 11.58 9.28
2014 12 24 22.82 17.79 18.39 14.07 12.01 10.05 9.06
2014 12 25 24.12 19.94 19.86 16.45 14.19 12.74 12.35
2014 12 26 28.21 23.85 25.43 19.12 17.32 16.33 15.74
2014 12 27 25.06 24.30 20.87 19.93 17.16 17.65 15.70
2014 12 28 28.63 22.52 25.66 19.23 18.39 16.39 16.68
2014 12 29 27.22 23.95 23.62 20.16 17.70 17.17 17.05
2014 12 30 28.07 24.79 25.44 20.34 18.06 17.56 17.30
2014 12 31 25.21 22.01 20.36 19.62 18.55 17.80 16.81
2015 1 1 27.84 25.31 23.41 20.86 19.33 18.26 17.16
2015 1 2 23.59 23.39 21.73 19.34 17.79 15.64 15.84
2015 1 3 24.91 20.32 23.39 16.96 14.62 15.02 14.18
2015 1 4 27.34 24.16 23.56 18.90 16.01 15.29 15.12
2015 1 5 26.81 23.57 24.47 19.37 15.75 15.82 14.99
2015 1 6 28.85 25.99 27.13 21.13 18.66 17.36 16.11
2015 1 7 29.85 26.82 26.46 21.45 19.92 18.68 18.29
2015 1 8 29.01 26.58 27.78 20.93 19.25 18.00 16.98
2015 1 9 30.62 26.75 27.21 21.22 18.81 17.53 17.23
2015 1 10 29.72 25.50 26.03 20.90 19.25 17.99 17.78
2015 1 11 30.66 27.29 27.95 21.95 18.49 16.89 18.15
2015 1 12 32.11 27.86 27.91 22.24 19.44 17.90 18.46
2015 1 13 30.13 25.87 26.82 21.49 19.67 18.39 18.16
2015 1 14 30.67 28.11 28.40 22.02 19.10 18.81 16.87
2015 1 15 26.50 24.05 24.53 19.44 18.21 17.08 17.09
2015 1 16 29.70 25.77 26.99 20.51 17.37 17.01 16.62
2015 1 17 29.69 26.24 26.01 20.62 19.52 17.80 16.81
2015 1 18 26.88 24.13 25.23 20.25 17.84 18.03 16.57
2015 1 19 29.46 26.37 27.52 20.98 18.22 18.11 17.51
2015 1 20 27.49 25.70 25.21 19.98 18.12 16.36 16.53
2015 1 21 23.80 18.89 19.19 16.82 15.90 14.52 13.11
2015 1 22 23.36 20.15 18.20 16.05 15.60 12.70 11.30
2015 1 23 25.60 21.01 19.93 16.02 14.30 10.50 10.44
2015 1 24 27.61 24.76 24.08 18.62 15.14 12.44 13.25
2015 1 25 25.61 24.96 24.31 19.27 16.68 16.15 13.77
2015 1 26 29.79 25.94 25.43 20.22 16.80 14.62 15.46
2015 1 27 29.42 25.26 26.62 20.33 18.84 17.27 17.52
2015 1 28 29.02 25.42 24.68 20.15 19.03 17.02 17.57
2015 1 29 28.27 24.42 24.15 18.96 19.27 13.97 13.05
2015 1 30 21.00 17.83 16.86 15.16 15.11 13.59 11.87
2015 1 31 23.50 17.79 19.30 15.50 14.76 13.08 12.26
2015 2 1 25.94 22.10 21.16 17.64 15.98 14.52 14.50
2015 2 2 27.77 22.65 24.09 18.46 17.11 16.16 15.70
2015 2 3 27.69 23.28 22.97 18.49 16.56 16.20 15.26
2015 2 4 25.18 19.50 22.59 17.43 15.79 15.72 14.65
2015 2 5 24.77 21.16 18.98 17.25 15.67 14.84 13.90
2015 2 6 24.69 20.71 18.90 16.92 15.86 14.04 13.93
2015 2 7 25.20 24.14 22.80 17.75 13.44 12.60 11.98
2015 2 8 27.18 24.48 24.08 19.02 14.54 15.29 13.43
2015 2 9 27.15 24.75 24.41 19.73 17.97 16.50 16.04
2015 2 10 29.22 26.18 26.80 21.23 18.67 17.57 17.07
2015 2 11 28.19 25.26 26.67 20.82 19.59 17.58 18.13
2015 2 12 29.48 25.81 27.13 21.17 19.29 17.97 18.71
2015 2 13 27.11 22.87 24.62 19.39 19.28 17.49 16.90
2015 2 14 24.34 19.13 19.86 17.15 16.89 15.41 14.98
2015 2 15 24.17 20.12 18.18 16.52 16.66 13.52 14.10
2015 2 16 24.64 21.41 20.09 16.67 14.71 12.96 10.63
2015 2 17 24.57 21.08 21.12 16.77 14.93 13.34 13.57
2015 2 18 25.62 20.01 21.31 16.95 15.84 14.46 13.71
2015 2 19 27.81 24.39 25.56 19.42 17.23 16.48 16.22
2015 2 20 25.60 24.20 23.80 19.87 17.88 17.55 16.18
2015 2 21 25.59 21.54 21.25 18.87 18.16 17.17 16.74
2015 2 22 25.63 23.85 21.51 19.81 17.64 17.78 15.22
2015 2 23 27.35 24.82 24.96 19.10 17.80 16.35 15.71
2015 2 24 25.71 22.58 22.83 18.25 16.22 14.89 14.11
2015 2 25 28.32 25.08 25.30 19.09 15.88 14.36 13.49
2015 2 26 27.16 24.58 26.04 19.46 16.84 15.40 17.25
2015 2 27 27.81 24.04 24.46 19.60 17.08 16.93 16.20
2015 2 28 24.93 20.95 21.04 17.55 16.64 15.02 13.34
2015 3 1 25.36 21.26 20.75 16.48 14.36 12.57 10.47
2015 3 2 26.24 21.51 22.59 17.07 15.97 13.37 13.59
2015 3 3 27.32 23.48 24.51 18.82 16.33 15.48 15.54
2015 3 4 27.59 24.34 26.08 19.20 17.86 15.04 14.84
2015 3 5 25.82 23.28 23.52 19.17 19.08 17.12 17.34
2015 3 6 25.71 21.33 21.99 18.50 17.80 15.61 16.23
2015 3 7 25.63 22.57 22.57 17.84 16.65 14.28 13.79
2015 3 8 26.46 22.46 22.66 17.78 15.39 14.10 11.91
2015 3 9 25.34 22.35 21.22 18.24 16.80 16.45 15.04
2015 3 10 22.96 19.87 18.59 17.33 17.15 16.03 14.93
2015 3 11 23.48 20.67 19.62 17.34 16.72 14.94 15.01
2015 3 12 25.35 23.94 22.13 17.43 14.64 11.76 12.46
2015 3 13 26.23 23.01 24.41 18.41 14.77 15.36 14.34
2015 3 14 27.40 24.12 25.36 19.50 17.91 16.78 16.30
2015 3 15 26.86 24.15 24.44 19.33 17.85 16.85 16.65
2015 3 16 26.28 23.11 21.52 18.14 16.78 15.13 14.54
2015 3 17 25.22 22.95 21.90 17.15 14.37 11.99 11.21
2015 3 18 25.23 20.91 21.36 17.43 15.10 14.93 13.66
2015 3 19 25.36 21.77 21.57 17.34 14.61 13.16 12.27
2015 3 20 26.76 22.88 24.27 18.12 15.49 14.66 13.86
2015 3 21 25.78 22.38 21.57 17.06 16.88 13.64 14.55
2015 3 22 21.20 14.91 16.75 13.34 13.87 12.19 10.61
2015 3 23 22.55 17.20 18.32 13.87 13.41 11.51 10.29
2015 3 24 25.12 20.98 22.28 16.23 13.85 13.08 12.28
2015 3 25 25.73 21.62 23.20 17.04 14.90 14.12 12.90
2015 3 26 26.06 24.08 23.58 17.53 16.12 12.08 15.06
2015 3 27 20.09 18.22 18.18 16.06 15.62 14.62 14.31
2015 3 28 21.51 17.37 18.13 15.60 14.91 14.62 14.56
2015 3 29 19.35 16.15 16.34 15.20 15.07 14.01 14.22
2015 3 30 22.75 18.83 19.00 15.86 15.25 13.48 14.40
2015 3 31 23.94 21.51 19.29 16.24 13.87 12.52 12.64
2015 4 1 23.40 20.99 20.27 15.71 13.53 11.52 12.23
2015 4 2 23.79 21.28 22.05 16.16 13.47 12.09 11.82
2015 4 3 25.53 22.78 23.04 17.32 14.60 13.41 12.36
2015 4 4 25.35 22.70 22.83 17.33 14.64 13.72 11.57
2015 4 5 20.75 17.32 17.39 15.62 16.49 13.85 13.51
2015 4 6 20.34 16.58 15.28 13.84 13.79 11.12 9.65
2015 4 7 20.84 16.94 17.09 12.38 10.65 8.21 8.25
2015 4 8 21.94 17.99 18.48 13.28 10.40 9.69 8.12
2015 4 9 23.45 20.67 19.76 14.87 11.97 10.36 9.87
2015 4 10 24.23 22.05 21.08 16.26 13.00 12.18 12.39
2015 4 11 25.32 23.01 23.00 16.98 13.81 12.83 11.51
2015 4 12 23.57 20.61 20.35 16.08 13.04 12.76 12.46
2015 4 13 23.77 20.65 21.39 16.28 13.49 13.19 12.06
2015 4 14 23.97 20.55 20.95 16.73 15.37 13.99 13.72
2015 4 15 22.84 18.47 19.23 16.13 17.02 14.51 14.60
2015 4 16 21.51 19.68 19.82 16.14 16.09 14.20 13.70
2015 4 17 22.60 18.35 18.41 15.95 15.10 13.80 11.48
2015 4 18 22.12 20.25 19.16 17.18 15.72 15.33 14.66
2015 4 19 22.94 20.11 18.92 16.92 13.78 15.04 12.79
2015 4 20 21.46 18.82 19.42 17.19 16.52 15.55 15.80
2015 4 21 22.49 19.25 18.24 16.32 15.78 13.20 13.60
2015 4 22 17.05 13.22 14.26 12.25 13.68 11.40 9.94
2015 4 23 18.62 15.28 16.02 13.13 13.08 11.13 11.26
2015 4 24 22.72 19.15 18.65 14.81 13.87 11.69 12.90
2015 4 25 20.67 18.35 16.11 13.60 12.16 10.60 9.59
2015 4 26 22.24 19.04 19.60 13.73 11.75 8.56 9.72
2015 4 27 23.35 19.56 19.46 14.48 12.12 10.87 10.63
2015 4 28 21.44 18.97 17.92 14.40 12.46 11.45 11.02
2015 4 29 18.11 15.08 14.09 11.92 12.27 9.93 8.49
2015 4 30 17.61 13.68 12.11 11.13 11.31 9.30 8.41
2015 5 1 20.18 16.48 17.69 12.54 10.11 9.27 8.97
2015 5 2 21.04 16.85 16.32 13.19 11.88 10.74 9.52
2015 5 3 20.05 17.28 17.06 14.20 13.66 11.68 12.39
2015 5 4 19.32 17.75 17.79 13.90 12.71 9.45 10.82
2015 5 5 18.94 15.59 16.20 11.65 7.35 9.00 8.02
2015 5 6 20.99 17.20 18.47 12.57 9.48 9.11 9.68
2015 5 7 17.32 13.92 13.84 10.46 9.84 6.81 5.64
2015 5 8 17.42 13.16 11.89 8.84 8.04 5.01 4.80
2015 5 9 22.30 18.45 18.87 11.92 9.38 6.25 8.06
2015 5 10 16.71 11.79 14.38 10.97 12.19 9.66 9.68
2015 5 11 18.36 15.77 13.41 11.84 11.02 9.58 10.15
2015 5 12 17.44 13.30 13.00 10.96 11.04 9.30 9.40
2015 5 13 18.87 14.40 15.54 10.85 9.79 7.68 7.21
2015 5 14 19.54 14.64 14.76 11.91 10.78 9.74 9.21
2015 5 15 19.89 16.24 15.70 13.04 12.25 10.69 11.37
2015 5 16 20.55 16.69 16.05 13.76 12.49 12.00 11.54
2015 5 17 21.83 17.22 16.12 13.57 13.71 11.34 11.87
2015 5 18 20.11 17.70 17.12 13.41 13.08 10.80 11.87
2015 5 19 20.13 16.83 16.79 13.53 11.82 11.48 10.90
2015 5 20 21.60 17.94 18.30 14.53 13.29 12.19 12.86
2015 5 21 21.62 18.14 16.74 14.73 13.62 12.34 12.23
2015 5 22 22.02 19.04 18.90 14.72 14.69 11.86 12.73
2015 5 23 23.15 20.49 20.02 15.77 14.65 11.78 13.33
2015 5 24 20.39 18.31 17.56 16.29 16.55 14.70 14.31
2015 5 25 19.09 14.87 16.75 14.05 14.73 13.45 13.94
2015 5 26 18.93 15.30 15.83 14.08 14.83 13.40 13.93
2015 5 27 17.31 14.95 16.02 14.07 14.08 13.29 13.72
2015 5 28 17.44 14.50 14.36 11.71 12.35 8.90 8.75
2015 5 29 17.64 13.70 12.62 9.49 9.55 6.13 7.43
2015 5 30 15.89 14.28 13.55 8.50 6.97 3.45 5.69
2015 5 31 16.59 15.00 12.62 10.20 6.96 6.03 6.31
2015 6 1 18.31 16.37 17.14 10.62 6.03 6.93 6.54
2015 6 2 19.85 16.33 17.21 10.58 7.17 6.52 8.25
2015 6 3 20.34 16.47 18.85 10.50 8.03 5.75 10.90
2015 6 4 23.36 19.42 18.51 12.58 10.63 5.52 11.44
2015 6 5 22.33 18.41 18.79 13.60 10.79 9.64 11.96
2015 6 6 23.31 20.14 20.15 14.57 11.89 10.56 12.40
2015 6 7 25.25 20.48 20.68 14.43 12.86 9.78 12.42
2015 6 8 24.20 20.27 20.27 13.97 14.31 9.10 13.17
2015 6 9 24.74 20.64 21.34 14.60 12.57 9.93 13.06
2015 6 10 25.55 20.89 21.76 15.55 14.04 11.00 12.83
2015 6 11 19.75 19.10 17.60 14.95 15.41 9.97 10.60
2015 6 12 15.74 12.90 14.54 9.68 5.98 6.47 5.87
2015 6 13 16.05 13.68 13.60 11.05 8.13 8.92 8.09
2015 6 14 16.36 15.60 15.23 13.27 12.27 11.12 10.23
2015 6 15 14.01 10.60 11.19 6.97 7.14 2.54 1.74
2015 6 16 15.72 13.32 15.20 5.94 2.04 -0.80 1.92
2015 6 17 17.57 14.83 16.99 9.66 5.72 4.17 7.30
2015 6 18 15.02 11.25 14.92 9.29 9.09 5.67 4.96
2015 6 19 13.57 9.29 8.94 4.87 3.12 0.70 -1.48
2015 6 20 16.30 11.21 10.70 7.12 4.17 1.84 1.92
2015 6 21 17.70 15.10 15.07 11.43 10.12 8.84 8.62
2015 6 22 21.73 19.45 19.76 13.86 12.88 9.62 11.87
2015 6 23 15.07 14.76 15.54 10.63 11.46 5.33 5.46
2015 6 24 14.18 9.17 11.77 6.60 6.46 4.88 2.90
2015 6 25 17.17 12.63 11.73 9.12 8.57 5.61 6.86
2015 6 26 18.57 13.71 12.80 10.54 8.64 8.21 6.85
2015 6 27 18.21 13.80 13.83 10.69 9.36 8.45 6.76
2015 6 28 18.89 15.05 13.96 10.55 9.31 7.58 8.23
2015 6 29 20.73 16.57 16.20 11.45 10.06 7.38 8.57
2015 6 30 19.00 15.29 13.11 12.30 11.28 10.28 10.05
2015 7 1 17.30 15.06 15.92 11.67 10.43 8.93 8.53
2015 7 2 17.44 13.48 14.33 10.92 8.64 9.25 7.72
2015 7 3 18.65 14.86 15.51 12.39 11.36 9.99 10.12
2015 7 4 14.38 12.40 13.70 7.16 7.01 3.03 2.42
2015 7 5 15.96 11.00 11.17 6.68 4.24 2.62 1.20
2015 7 6 16.39 12.48 12.49 10.10 7.84 7.73 5.59
2015 7 7 15.94 14.60 14.71 12.35 11.37 10.94 11.08
2015 7 8 15.50 12.61 13.56 11.89 12.04 11.05 10.76
2015 7 9 16.78 12.91 12.24 10.76 10.89 8.53 9.08
2015 7 10 17.61 16.08 16.24 10.94 8.89 6.50 7.16
2015 7 11 19.80 16.77 17.84 12.96 10.68 10.24 9.20
2015 7 12 17.46 14.03 15.28 12.84 11.64 11.28 10.96
2015 7 13 21.79 18.35 18.04 15.44 12.73 13.13 11.05
2015 7 14 18.52 17.20 17.32 15.43 13.56 14.44 11.42
2015 7 15 13.43 14.87 13.87 12.70 10.31 11.29 11.26
2015 7 16 15.99 16.45 15.75 13.71 9.78 12.19 12.15
2015 7 17 18.01 15.27 15.81 12.96 12.06 9.49 10.78
2015 7 18 19.20 17.15 17.66 10.63 7.53 4.27 7.50
2015 7 19 20.71 18.86 18.10 14.24 11.03 10.99 11.49
2015 7 20 18.64 17.89 15.28 14.30 13.62 11.67 11.00
2015 7 21 15.35 12.39 13.05 9.67 9.46 6.88 6.17
2015 7 22 15.45 11.87 11.30 8.18 5.69 4.87 3.72
2015 7 23 14.90 11.21 11.98 9.26 6.93 6.91 5.60
2015 7 24 14.74 11.10 12.33 9.80 9.99 8.77 8.56
2015 7 25 15.82 12.52 11.49 9.85 10.00 7.78 7.58
2015 7 26 16.08 14.73 13.70 10.64 8.21 7.43 5.78
2015 7 27 19.05 17.78 18.90 11.27 8.45 5.81 8.84
2015 7 28 20.62 19.49 18.58 12.73 9.11 8.19 8.80
2015 7 29 23.29 20.29 18.26 13.23 10.74 7.00 10.80
2015 7 30 22.52 20.46 18.46 14.09 10.98 8.96 11.31
2015 7 31 22.00 19.64 20.76 13.44 9.87 7.79 8.49
2015 8 1 24.04 20.93 22.55 15.47 13.84 11.56 12.79
2015 8 2 23.70 20.57 21.36 14.60 12.84 9.12 12.05
2015 8 3 27.08 21.86 22.14 15.64 14.32 10.34 11.58
2015 8 4 22.12 20.23 20.89 15.89 13.49 13.07 13.02
2015 8 5 21.38 18.95 19.49 15.04 12.88 12.51 12.10
2015 8 6 23.39 20.58 20.92 15.46 13.92 11.83 13.90
2015 8 7 24.36 21.44 22.32 16.15 15.94 12.18 13.95
2015 8 8 25.15 22.98 24.95 17.15 15.92 13.19 14.95
2015 8 9 22.32 18.26 19.52 14.62 14.45 11.94 11.87
2015 8 10 22.97 18.65 19.09 15.30 14.68 13.15 12.35
2015 8 11 23.64 20.94 23.08 15.99 14.42 12.57 14.62
2015 8 12 22.47 20.05 22.30 15.05 14.10 11.93 13.45
2015 8 13 24.20 21.91 21.69 15.81 13.75 11.52 11.75
2015 8 14 22.70 21.85 21.81 16.02 13.76 11.24 14.32
2015 8 15 23.85 21.48 20.96 15.95 13.93 11.46 12.61
2015 8 16 23.29 20.26 22.86 15.67 13.65 11.63 14.61
2015 8 17 22.96 19.37 19.10 14.99 12.96 11.32 11.21
2015 8 18 23.92 21.88 21.12 16.27 15.04 12.34 13.42
2015 8 19 18.88 16.34 14.46 12.72 11.46 9.72 8.18
2015 8 20 17.23 13.29 11.55 10.44 10.23 8.11 7.09
2015 8 21 18.25 14.37 15.61 10.93 9.40 8.11 6.35
2015 8 22 22.45 18.04 19.12 13.37 11.70 10.40 10.35
2015 8 23 19.29 20.22 17.36 14.56 13.89 11.22 12.06
2015 8 24 17.08 12.91 15.83 10.38 9.24 8.19 6.80
2015 8 25 16.83 12.38 12.92 10.51 9.28 8.91 7.74
2015 8 26 20.16 15.82 15.64 13.43 12.55 11.40 11.42
2015 8 27 20.86 18.74 16.77 14.37 13.12 10.24 9.76
2015 8 28 19.55 18.55 18.12 11.58 6.70 4.63 5.01
2015 8 29 23.52 21.92 23.04 14.35 8.32 8.80 10.39
2015 8 30 26.85 26.00 26.80 17.03 10.10 8.48 15.16
2015 8 31 27.76 26.20 26.03 18.09 12.46 11.82 14.96
2015 9 1 21.26 15.71 20.77 12.44 14.36 6.76 7.05
2015 9 2 15.42 10.05 10.11 8.16 9.21 6.20 5.66
2015 9 3 18.90 14.41 17.48 11.11 9.97 8.90 8.02
2015 9 4 18.40 15.45 14.94 11.35 10.91 9.14 8.53
2015 9 5 18.42 13.62 14.07 10.74 10.06 8.92 8.09
2015 9 6 17.37 13.34 12.38 11.06 11.46 9.45 9.24
2015 9 7 19.79 19.48 20.09 11.99 7.51 2.69 6.81
2015 9 8 19.50 16.38 16.09 13.74 11.65 12.05 11.57
2015 9 9 20.86 18.33 17.15 13.04 10.48 8.44 7.45
2015 9 10 22.34 19.51 17.62 14.04 12.00 10.66 11.06
2015 9 11 15.44 14.22 13.71 10.54 9.87 5.09 4.03
2015 9 12 14.62 14.15 12.98 7.13 2.46 0.76 -0.06
2015 9 13 17.65 14.40 14.54 8.10 3.72 3.12 1.23
2015 9 14 20.65 16.21 15.92 9.95 6.43 4.83 5.46
2015 9 15 22.22 18.52 19.37 12.63 8.28 7.18 6.48
